city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Táborfalva,47.0833,19.4667,Hungary,HU,Pest,,3216,3216
Erdőtelek,47.6830,20.3170,Hungary,HU,Heves,,3212,3212
Öcsöd,46.8997,20.3916,Hungary,HU,Jász-Nagykun-Szolnok,,3203,3203
Sárosd,47.0415,18.6489,Hungary,HU,Fejér,,3199,3199
Jászalsószentgyörgy,47.3667,20.1000,Hungary,HU,Jász-Nagykun-Szolnok,,3190,3190
Röszke,46.1833,20.0500,Hungary,HU,Csongrád,,3169,3169
Győrzámoly,47.7419,17.5787,Hungary,HU,Győr-Moson-Sopron,,3154,3154
Nagyréde,47.7670,19.8524,Hungary,HU,Heves,,3154,3154
Bököny,47.7333,21.7500,Hungary,HU,Szabolcs-Szatmár-Bereg,,3118,3118
Halászi,47.8897,17.3250,Hungary,HU,Győr-Moson-Sopron,,3118,3118
Abda,47.6951,17.5419,Hungary,HU,Győr-Moson-Sopron,,3117,3117
Sajókaza,48.2833,20.5828,Hungary,HU,Borsod-Abaúj-Zemplén,,3116,3116
Csolnok,47.6935,18.7130,Hungary,HU,Komárom-Esztergom,,3111,3111
Nyírbogát,47.8017,22.0606,Hungary,HU,Szabolcs-Szatmár-Bereg,,3105,3105
Dunabogdány,47.7944,19.0294,Hungary,HU,Pest,,3103,3103
Ecséd,47.7310,19.7690,Hungary,HU,Heves,,3094,3094
Múcsony,48.2687,20.6819,Hungary,HU,Borsod-Abaúj-Zemplén,,3081,3081
Borsodnádasd,48.1231,20.2428,Hungary,HU,Borsod-Abaúj-Zemplén,,3079,3079
Abaújszántó,48.2783,21.1875,Hungary,HU,Borsod-Abaúj-Zemplén,,3062,3062
Pákozd,47.2211,18.5449,Hungary,HU,Fejér,,3057,3057
Gönyů,47.7333,17.8333,Hungary,HU,Győr-Moson-Sopron,,3049,3049
Kakucs,47.2500,19.3667,Hungary,HU,Pest,,3049,3049
Csabrendek,47.0137,17.2932,Hungary,HU,Veszprém,,3048,3048
Hajdúszovát,47.3927,21.4786,Hungary,HU,Hajdú-Bihar,,3045,3045
Hévizgyörk,47.6316,19.5200,Hungary,HU,Pest,,3036,3036
Gomba,47.3707,19.5303,Hungary,HU,Pest,,3029,3029
Zalalövő,46.8464,16.5853,Hungary,HU,Zala,,3027,3027
Öttevény,47.7255,17.4891,Hungary,HU,Győr-Moson-Sopron,,3022,3022
Dunapataj,46.6430,18.9960,Hungary,HU,Bács-Kiskun,,3012,3012
Cigánd,48.2631,21.8917,Hungary,HU,Borsod-Abaúj-Zemplén,minor,3009,3009
Ópályi,48.0000,22.3167,Hungary,HU,Szabolcs-Szatmár-Bereg,,3004,3004
Lengyeltóti,46.6683,17.6361,Hungary,HU,Somogy,,3003,3003
Vértesszőlős,47.6188,18.3803,Hungary,HU,Komárom-Esztergom,,2986,2986
Nagymágocs,46.5833,20.5000,Hungary,HU,Csongrád,,2985,2985
Üllés,46.3333,19.8500,Hungary,HU,Csongrád,,2981,2981
Lepsény,46.9931,18.2456,Hungary,HU,Fejér,,2975,2975
Sárszentmihály,47.1555,18.3232,Hungary,HU,Fejér,,2973,2973
Földeák,46.3167,20.5000,Hungary,HU,Csongrád,,2967,2967
Balatonszabadi,46.8930,18.1366,Hungary,HU,Somogy,,2965,2965
Sárrétudvari,47.2333,21.2000,Hungary,HU,Hajdú-Bihar,,2963,2963
Zalakomár,46.5366,17.1812,Hungary,HU,Zala,,2960,2960
Bakonycsernye,47.3193,18.0870,Hungary,HU,Fejér,,2952,2952
Levelek,47.9667,21.9853,Hungary,HU,Szabolcs-Szatmár-Bereg,,2950,2950
Nyírbéltek,47.6978,22.1275,Hungary,HU,Szabolcs-Szatmár-Bereg,,2949,2949
Nagyigmánd,47.6325,18.0557,Hungary,HU,Komárom-Esztergom,,2938,2938
Pilisszántó,47.6667,18.9000,Hungary,HU,Pest,,2937,2937
Boldog,47.6031,19.6881,Hungary,HU,Heves,,2937,2937
Bélapátfalva,48.0500,20.3667,Hungary,HU,Heves,minor,2935,2935
Sásd,46.2544,18.1058,Hungary,HU,Baranya,minor,2934,2934
Cserszegtomaj,46.7928,17.2149,Hungary,HU,Zala,,2929,2929
Tiszabura,47.4500,20.4667,Hungary,HU,Jász-Nagykun-Szolnok,,2929,2929
Pátroha,48.1667,22.0000,Hungary,HU,Szabolcs-Szatmár-Bereg,,2927,2927
Poroszló,47.6470,20.6520,Hungary,HU,Heves,,2920,2920
Kisköre,47.5000,20.5000,Hungary,HU,Heves,,2911,2911
Karácsond,47.7300,20.0270,Hungary,HU,Heves,,2911,2911
Tiszadob,48.0044,21.1711,Hungary,HU,Szabolcs-Szatmár-Bereg,,2881,2881
Kocsord,47.9500,22.3833,Hungary,HU,Szabolcs-Szatmár-Bereg,,2878,2878
Tarcal,48.1313,21.3427,Hungary,HU,Borsod-Abaúj-Zemplén,,2866,2866
Hőgyész,46.4966,18.4178,Hungary,HU,Tolna,,2858,2858
Hajmáskér,47.1478,18.0222,Hungary,HU,Veszprém,,2854,2854
Hajós,46.3989,19.1200,Hungary,HU,Bács-Kiskun,,2844,2844
Nyírbogdány,48.0500,21.8833,Hungary,HU,Szabolcs-Szatmár-Bereg,,2840,2840
Gyöngyössolymos,47.8140,19.9330,Hungary,HU,Heves,,2833,2833
Biharnagybajom,47.2167,21.2333,Hungary,HU,Hajdú-Bihar,,2824,2824
Harka,47.6333,16.6000,Hungary,HU,Győr-Moson-Sopron,,2818,2818
Dánszentmiklós,47.2143,19.5434,Hungary,HU,Pest,,2818,2818
Sajólád,48.0436,20.9030,Hungary,HU,Borsod-Abaúj-Zemplén,,2811,2811
Iváncsa,47.1540,18.8269,Hungary,HU,Fejér,,2806,2806
Jászjákóhalma,47.5167,20.0000,Hungary,HU,Jász-Nagykun-Szolnok,,2799,2799
Csanádpalota,46.2500,20.7333,Hungary,HU,Csongrád,,2794,2794
Tápiószőlős,47.2855,19.8536,Hungary,HU,Pest,,2792,2792
Gesztely,48.1057,20.9630,Hungary,HU,Borsod-Abaúj-Zemplén,,2790,2790
Sajóbábony,48.1742,20.7373,Hungary,HU,Borsod-Abaúj-Zemplén,,2786,2786
Baj,47.6495,18.3615,Hungary,HU,Komárom-Esztergom,,2779,2779
Tornyospálca,48.2667,22.1833,Hungary,HU,Szabolcs-Szatmár-Bereg,,2770,2770
Diósjenő,47.9425,19.0442,Hungary,HU,Nógrád,,2768,2768
Érsekcsanád,46.2500,18.9833,Hungary,HU,Bács-Kiskun,,2765,2765
Dusnok,46.3830,18.9660,Hungary,HU,Bács-Kiskun,,2754,2754
Bölcske,46.7333,18.9667,Hungary,HU,Tolna,,2754,2754
Szalkszentmárton,46.9667,19.0167,Hungary,HU,Bács-Kiskun,,2752,2752
Porcsalma,47.8825,22.5683,Hungary,HU,Szabolcs-Szatmár-Bereg,,2743,2743
Szakoly,47.7667,21.9167,Hungary,HU,Szabolcs-Szatmár-Bereg,,2743,2743
Újhartyán,47.2192,19.3908,Hungary,HU,Pest,,2734,2734
Zákányszék,46.2667,19.9167,Hungary,HU,Csongrád,,2720,2720
Nagyhegyes,47.5398,21.3445,Hungary,HU,Hajdú-Bihar,,2714,2714
Szentgál,47.1138,17.7341,Hungary,HU,Veszprém,,2713,2713
Nyírmeggyes,47.9133,22.2639,Hungary,HU,Szabolcs-Szatmár-Bereg,,2712,2712
Gencsapáti,47.2847,16.5956,Hungary,HU,Vas,,2711,2711
Megyaszó,48.1859,21.0494,Hungary,HU,Borsod-Abaúj-Zemplén,,2711,2711
Bőcs,48.0432,20.9643,Hungary,HU,Borsod-Abaúj-Zemplén,,2710,2710
Rétság,47.9278,19.1372,Hungary,HU,Nógrád,minor,2705,2705
Tass,47.0190,19.0290,Hungary,HU,Bács-Kiskun,,2704,2704
Nyírlugos,47.6936,22.0389,Hungary,HU,Szabolcs-Szatmár-Bereg,,2699,2699
Herceghalom,47.5000,18.7500,Hungary,HU,Pest,,2694,2694
Nemesvámos,47.0537,17.8721,Hungary,HU,Veszprém,,2693,2693
Sárisáp,47.6747,18.6810,Hungary,HU,Komárom-Esztergom,,2674,2674
Recsk,47.9340,20.1110,Hungary,HU,Heves,,2673,2673
Baracska,47.2874,18.7570,Hungary,HU,Fejér,,2670,2670
Iregszemcse,46.6977,18.1806,Hungary,HU,Tolna,,2656,2656
Kunágota,46.4333,21.0500,Hungary,HU,Békés,,2650,2650
Adács,47.6911,19.9747,Hungary,HU,Heves,,2642,2642
Madaras,46.0587,19.2612,Hungary,HU,Bács-Kiskun,,2642,2642
Pocsaj,47.2833,21.8167,Hungary,HU,Hajdú-Bihar,,2642,2642
Beled,47.4661,17.0968,Hungary,HU,Győr-Moson-Sopron,,2640,2640
Kóny,47.6298,17.3628,Hungary,HU,Győr-Moson-Sopron,,2640,2640
Báránd,47.2930,21.2280,Hungary,HU,Hajdú-Bihar,,2631,2631
Tápióság,47.4035,19.6231,Hungary,HU,Pest,,2629,2629
Répcelak,47.4192,17.0167,Hungary,HU,Vas,,2625,2625
Jászkarajenő,47.0506,20.0706,Hungary,HU,Pest,,2613,2613
Tiszakeszi,47.7292,20.9428,Hungary,HU,Borsod-Abaúj-Zemplén,,2609,2609
Rajka,47.9969,17.1983,Hungary,HU,Győr-Moson-Sopron,,2607,2607
Andornaktálya,47.8446,20.4118,Hungary,HU,Heves,,2604,2604
Karancslapujtő,48.1538,19.7317,Hungary,HU,Nógrád,,2599,2599
Ják,47.1393,16.5824,Hungary,HU,Vas,,2598,2598
Cece,46.7715,18.6346,Hungary,HU,Fejér,,2589,2589
Besenyőtelek,47.7000,20.4320,Hungary,HU,Heves,,2588,2588
Petőfibánya,47.7658,19.7019,Hungary,HU,Heves,,2584,2584
Lovasberény,47.3139,18.5469,Hungary,HU,Fejér,,2583,2583
Bugac,46.6833,19.6833,Hungary,HU,Bács-Kiskun,,2579,2579
Ostoros,47.8670,20.4290,Hungary,HU,Heves,,2577,2577
Nagydorog,46.6225,18.6594,Hungary,HU,Tolna,,2576,2576
Balatonkenese,47.0346,18.1092,Hungary,HU,Veszprém,,2576,2576
Tiszaeszlár,48.0500,21.4667,Hungary,HU,Szabolcs-Szatmár-Bereg,,2575,2575
Berzence,46.2119,17.1510,Hungary,HU,Somogy,,2574,2574
Szob,47.8178,18.8667,Hungary,HU,Pest,minor,2566,2566
Táplánszentkereszt,47.1973,16.6997,Hungary,HU,Vas,,2565,2565
Tarján,47.6106,18.5108,Hungary,HU,Komárom-Esztergom,,2565,2565
Okány,46.9000,21.3500,Hungary,HU,Békés,,2563,2563
Jakabszállás,46.7617,19.6011,Hungary,HU,Bács-Kiskun,,2563,2563
Dunaszentgyörgy,46.5333,18.8333,Hungary,HU,Tolna,,2562,2562
Újszilvás,47.2782,19.9239,Hungary,HU,Pest,,2561,2561
Sárkeresztúr,47.0024,18.5477,Hungary,HU,Fejér,,2555,2555
Ófehértó,47.9368,22.0360,Hungary,HU,Szabolcs-Szatmár-Bereg,,2551,2551
Úri,47.4164,19.5178,Hungary,HU,Pest,,2545,2545
Bagamér,47.4500,22.0000,Hungary,HU,Hajdú-Bihar,,2540,2540
Abasár,47.8024,20.0075,Hungary,HU,Heves,,2538,2538
Galgahéviz,47.6224,19.5515,Hungary,HU,Pest,,2533,2533
Csanádapáca,46.5500,20.8833,Hungary,HU,Békés,,2527,2527
Kesztölc,47.7136,18.7952,Hungary,HU,Komárom-Esztergom,,2526,2526
Szigetmonostor,47.6833,19.1167,Hungary,HU,Pest,,2519,2519
Kocs,47.6067,18.2154,Hungary,HU,Komárom-Esztergom,,2519,2519
Gyöngyöshalász,47.7420,19.9220,Hungary,HU,Heves,,2503,2503
Rudabánya,48.3750,20.6209,Hungary,HU,Borsod-Abaúj-Zemplén,,2502,2502
Segesd,46.3434,17.3475,Hungary,HU,Somogy,,2502,2502
Rábapatona,47.6333,17.4833,Hungary,HU,Győr-Moson-Sopron,,2500,2500
Csanytelek,46.6062,20.1048,Hungary,HU,Csongrád,,2498,2498
Prügy,48.0817,21.2431,Hungary,HU,Borsod-Abaúj-Zemplén,,2492,2492
Forró,48.3242,21.0881,Hungary,HU,Borsod-Abaúj-Zemplén,,2489,2489
Jánosháza,47.1222,17.1641,Hungary,HU,Vas,,2489,2489
Bekecs,48.1514,21.1710,Hungary,HU,Borsod-Abaúj-Zemplén,,2485,2485
Sellye,45.8719,17.8456,Hungary,HU,Baranya,minor,2479,2479
Gyöngyöspata,47.8139,19.7894,Hungary,HU,Heves,,2476,2476
Tiszanána,47.5610,20.5230,Hungary,HU,Heves,,2474,2474
Kisláng,46.9612,18.3843,Hungary,HU,Fejér,,2472,2472
Jászszentlászló,46.5667,19.7667,Hungary,HU,Bács-Kiskun,,2467,2467
Bácsbokod,46.1244,19.1583,Hungary,HU,Bács-Kiskun,,2459,2459
Apc,47.7961,19.6898,Hungary,HU,Heves,,2453,2453
Mezőzombor,48.1527,21.2587,Hungary,HU,Borsod-Abaúj-Zemplén,,2447,2447
Mány,47.5328,18.6546,Hungary,HU,Fejér,,2440,2440
Kadarkút,46.2316,17.6194,Hungary,HU,Somogy,,2435,2435
Kaposmérő,46.3601,17.7024,Hungary,HU,Somogy,,2433,2433
Tiszakarád,48.2057,21.7281,Hungary,HU,Borsod-Abaúj-Zemplén,,2432,2432
Kelebia,46.2000,19.6167,Hungary,HU,Bács-Kiskun,,2432,2432
Úrhida,47.1306,18.3319,Hungary,HU,Fejér,,2431,2431
Tunyogmatolcs,47.9713,22.4555,Hungary,HU,Szabolcs-Szatmár-Bereg,,2430,2430
Valkó,47.5665,19.4920,Hungary,HU,Pest,,2429,2429
Szentistván,47.7730,20.6575,Hungary,HU,Borsod-Abaúj-Zemplén,,2429,2429
Szabadkígyós,46.6167,21.1000,Hungary,HU,Békés,,2426,2426
Zamárdi,46.8843,17.9505,Hungary,HU,Somogy,,2424,2424
Pusztavám,47.4328,18.2327,Hungary,HU,Fejér,,2421,2421
Fényeslitke,48.2667,22.1000,Hungary,HU,Szabolcs-Szatmár-Bereg,,2407,2407
Ruzsa,46.2833,19.7500,Hungary,HU,Csongrád,,2401,2401
Jászszentandrás,47.5833,20.1833,Hungary,HU,Jász-Nagykun-Szolnok,,2399,2399
Kosd,47.8046,19.1773,Hungary,HU,Pest,,2386,2386
Vál,47.3637,18.6753,Hungary,HU,Fejér,,2385,2385
Békéssámson,46.4167,20.6333,Hungary,HU,Békés,,2381,2381
Lánycsók,46.0000,18.6333,Hungary,HU,Baranya,,2380,2380
Pér,47.6131,17.8011,Hungary,HU,Győr-Moson-Sopron,,2373,2373
Nyírkarász,48.0964,22.1007,Hungary,HU,Szabolcs-Szatmár-Bereg,,2373,2373
Gyöngyöstarján,47.8000,19.8667,Hungary,HU,Heves,,2372,2372
Kisszállás,46.2798,19.4913,Hungary,HU,Bács-Kiskun,,2372,2372
Péteri,47.3833,19.4167,Hungary,HU,Pest,,2371,2371
Jánoshida,47.3833,20.0667,Hungary,HU,Jász-Nagykun-Szolnok,,2370,2370
Káloz,46.9573,18.4847,Hungary,HU,Fejér,,2370,2370
Görbeháza,47.8333,21.2333,Hungary,HU,Hajdú-Bihar,,2366,2366
Zsámbok,47.5428,19.6071,Hungary,HU,Pest,,2361,2361
Maklár,47.8100,20.4100,Hungary,HU,Heves,,2361,2361
Boldva,48.2172,20.7885,Hungary,HU,Borsod-Abaúj-Zemplén,,2360,2360
Őcsény,46.3126,18.7579,Hungary,HU,Tolna,,2359,2359
Ónod,47.9997,20.9143,Hungary,HU,Borsod-Abaúj-Zemplén,,2340,2340
Szigetcsép,47.2667,18.9833,Hungary,HU,Pest,,2338,2338
Piliscsév,47.6771,18.8149,Hungary,HU,Komárom-Esztergom,,2338,2338
Nyárlőrinc,46.8592,19.8791,Hungary,HU,Bács-Kiskun,,2332,2332
Tarpa,48.1039,22.5272,Hungary,HU,Szabolcs-Szatmár-Bereg,,2322,2322
Szank,46.5540,19.6670,Hungary,HU,Bács-Kiskun,,2317,2317
Köröstarcsa,46.8833,21.0333,Hungary,HU,Békés,,2316,2316
Apagy,47.9573,21.9363,Hungary,HU,Szabolcs-Szatmár-Bereg,,2309,2309
Kerecsend,47.7960,20.3430,Hungary,HU,Heves,,2307,2307
Beremend,45.7838,18.4323,Hungary,HU,Baranya,,2306,2306
Naszály,47.6987,18.2608,Hungary,HU,Komárom-Esztergom,,2297,2297
Verőcemaros,47.8377,19.0047,Hungary,HU,Pest,,2294,2294
Magyarbánhegyes,46.4500,20.9667,Hungary,HU,Békés,,2294,2294
Pócsmegyer,47.7167,19.1000,Hungary,HU,Pest,,2289,2289
Döge,48.2667,22.0833,Hungary,HU,Szabolcs-Szatmár-Bereg,,2288,2288
Buj,48.0964,21.6475,Hungary,HU,Szabolcs-Szatmár-Bereg,,2287,2287
Töltéstava,47.6167,17.7333,Hungary,HU,Győr-Moson-Sopron,,2286,2286
Kimle,47.8216,17.3691,Hungary,HU,Győr-Moson-Sopron,,2285,2285
Villány,45.8694,18.4556,Hungary,HU,Baranya,,2282,2282
Kéthely,46.6461,17.3940,Hungary,HU,Somogy,,2282,2282
Előszállás,46.8250,18.8266,Hungary,HU,Fejér,,2276,2276
Nagymányok,46.2800,18.4564,Hungary,HU,Tolna,,2275,2275
Gara,46.0340,19.0400,Hungary,HU,Bács-Kiskun,,2273,2273
Nagybaracska,46.0500,18.9000,Hungary,HU,Bács-Kiskun,,2271,2271
Böhönye,46.4119,17.3929,Hungary,HU,Somogy,,2261,2261
Fertőrákos,47.7167,16.6500,Hungary,HU,Győr-Moson-Sopron,,2260,2260
Nyírmihálydi,47.7326,21.9612,Hungary,HU,Szabolcs-Szatmár-Bereg,,2255,2255
Cserkeszőlő,46.8667,20.1833,Hungary,HU,Jász-Nagykun-Szolnok,,2249,2249
Szigetszentmárton,47.2333,18.9667,Hungary,HU,Pest,,2247,2247
Tiszadada,48.0333,21.2500,Hungary,HU,Szabolcs-Szatmár-Bereg,,2247,2247
Pellérd,46.0333,18.1500,Hungary,HU,Baranya,,2245,2245
Forráskút,46.3667,19.9167,Hungary,HU,Csongrád,,2234,2234
Lajoskomárom,46.8421,18.3393,Hungary,HU,Fejér,,2226,2226
Szászvár,46.2667,18.3667,Hungary,HU,Baranya,,2225,2225
Sáránd,47.4000,21.6333,Hungary,HU,Hajdú-Bihar,,2225,2225
Nagydobos,48.0500,22.3167,Hungary,HU,Szabolcs-Szatmár-Bereg,,2222,2222
Szedres,46.4789,18.6849,Hungary,HU,Tolna,,2220,2220
Mád,48.1898,21.2710,Hungary,HU,Borsod-Abaúj-Zemplén,,2217,2217
Öskü,47.1608,18.0720,Hungary,HU,Veszprém,,2211,2211
Pincehely,46.6839,18.4387,Hungary,HU,Tolna,,2211,2211
Tengelic,46.5289,18.7093,Hungary,HU,Tolna,,2207,2207
Császártöltés,46.4220,19.1790,Hungary,HU,Bács-Kiskun,,2203,2203
Nyírcsaholy,47.9032,22.3359,Hungary,HU,Szabolcs-Szatmár-Bereg,,2198,2198
Balatonföldvár,46.8547,17.8880,Hungary,HU,Somogy,,2195,2195
Mágocs,46.3474,18.2343,Hungary,HU,Baranya,,2191,2191
Dég,46.8708,18.4422,Hungary,HU,Fejér,,2184,2184
Konyár,47.3167,21.6667,Hungary,HU,Hajdú-Bihar,,2183,2183
Buják,47.8833,19.5500,Hungary,HU,Nógrád,,2183,2183
Sajószöged,47.9459,20.9955,Hungary,HU,Borsod-Abaúj-Zemplén,,2182,2182
Bucsa,47.2050,20.9970,Hungary,HU,Békés,,2179,2179
Ópusztaszer,46.4833,20.0833,Hungary,HU,Csongrád,,2178,2178
Kántorjánosi,47.9333,22.1500,Hungary,HU,Szabolcs-Szatmár-Bereg,,2173,2173
Vonyarcvashegy,46.7619,17.3162,Hungary,HU,Zala,,2172,2172
Litér,47.0994,18.0065,Hungary,HU,Veszprém,,2168,2168
Pázmánd,47.2874,18.6543,Hungary,HU,Fejér,,2157,2157
Máriapócs,47.8789,22.0189,Hungary,HU,Szabolcs-Szatmár-Bereg,,2153,2153
Mérk,47.7811,22.3797,Hungary,HU,Szabolcs-Szatmár-Bereg,,2153,2153
Bogyiszló,46.3858,18.8312,Hungary,HU,Tolna,,2152,2152
Bőny,47.6500,17.8667,Hungary,HU,Győr-Moson-Sopron,,2151,2151
Badacsonytomaj,46.8092,17.5136,Hungary,HU,Veszprém,,2150,2150
Ágfalva,47.6890,16.5169,Hungary,HU,Győr-Moson-Sopron,,2147,2147
Zámoly,47.3177,18.4076,Hungary,HU,Fejér,,2145,2145
Monostorpályi,47.4000,21.7833,Hungary,HU,Hajdú-Bihar,,2136,2136
Nagyrábé,47.2000,21.3333,Hungary,HU,Hajdú-Bihar,,2136,2136
Pilisszentkereszt,47.7000,18.9000,Hungary,HU,Pest,,2127,2127
Mocsa,47.6712,18.1847,Hungary,HU,Komárom-Esztergom,,2126,2126
Ádánd,46.8573,18.1534,Hungary,HU,Somogy,,2125,2125
Sajóvámos,48.1816,20.8316,Hungary,HU,Borsod-Abaúj-Zemplén,,2122,2122
Nagyoroszi,48.0034,19.0906,Hungary,HU,Nógrád,,2118,2118
Csány,47.6450,19.8250,Hungary,HU,Heves,,2118,2118
Tiszabő,47.3000,20.4833,Hungary,HU,Jász-Nagykun-Szolnok,,2117,2117
Domony,47.6531,19.4381,Hungary,HU,Pest,,2108,2108
Fülöpszállás,46.8210,19.2350,Hungary,HU,Bács-Kiskun,,2103,2103
Mezőszilas,46.8177,18.4744,Hungary,HU,Fejér,,2101,2101
Jászdózsa,47.5667,20.0167,Hungary,HU,Jász-Nagykun-Szolnok,,2095,2095
Jobbágyi,47.8293,19.6821,Hungary,HU,Nógrád,,2087,2087
Méhkerék,46.7833,21.4500,Hungary,HU,Békés,,2085,2085
Szabadegyháza,47.0784,18.6923,Hungary,HU,Fejér,,2085,2085
Kistokaj,48.0420,20.8395,Hungary,HU,Borsod-Abaúj-Zemplén,,2084,2084
Tordas,47.3437,18.7476,Hungary,HU,Fejér,,2083,2083
Kópháza,47.6382,16.6428,Hungary,HU,Győr-Moson-Sopron,,2081,2081
Koroncó,47.6007,17.5293,Hungary,HU,Győr-Moson-Sopron,,2074,2074
Becsehely,46.4460,16.7871,Hungary,HU,Zala,,2069,2069
Bokod,47.4926,18.2481,Hungary,HU,Komárom-Esztergom,,2064,2064
Iklad,47.6581,19.4511,Hungary,HU,Pest,,2061,2061
Szendrőlád,48.3405,20.7458,Hungary,HU,Borsod-Abaúj-Zemplén,,2059,2059
Kunfehértó,46.3589,19.4161,Hungary,HU,Bács-Kiskun,,2058,2058
Perbál,47.5913,18.7599,Hungary,HU,Pest,,2056,2056
Kevermes,46.4167,21.1833,Hungary,HU,Békés,,2049,2049
Gyönk,46.5556,18.4777,Hungary,HU,Tolna,,2048,2048
Almásfüzitő,47.7287,18.2554,Hungary,HU,Komárom-Esztergom,,2047,2047
Aranyosapáti,48.2000,22.2667,Hungary,HU,Szabolcs-Szatmár-Bereg,,2047,2047
Nyírgyulaj,47.8833,22.1000,Hungary,HU,Szabolcs-Szatmár-Bereg,,2047,2047
Csörögimajor,47.7314,19.2029,Hungary,HU,Pest,,2046,2046
Bősárkány,47.6884,17.2479,Hungary,HU,Győr-Moson-Sopron,,2046,2046
Parád,47.9167,20.0333,Hungary,HU,Heves,,2046,2046
Bercel,47.8707,19.4032,Hungary,HU,Nógrád,,2044,2044
Zomba,46.4117,18.5648,Hungary,HU,Tolna,,2042,2042
Romhány,47.9255,19.2582,Hungary,HU,Nógrád,,2040,2040
Dombegyház,46.3386,21.1311,Hungary,HU,Békés,,2039,2039
Maroslele,46.2670,20.3500,Hungary,HU,Csongrád,,2037,2037
Hidas,46.2564,18.4918,Hungary,HU,Baranya,,2035,2035
Nyírmártonfalva,47.5833,21.9000,Hungary,HU,Hajdú-Bihar,,2034,2034
Pétervására,48.0230,20.0990,Hungary,HU,Heves,minor,2031,2031
Tyukod,47.8522,22.5506,Hungary,HU,Szabolcs-Szatmár-Bereg,,2025,2025
Szany,47.4611,17.3011,Hungary,HU,Győr-Moson-Sopron,,2024,2024
Süttő,47.7567,18.4414,Hungary,HU,Komárom-Esztergom,,2023,2023
Nyírtass,48.1167,22.0333,Hungary,HU,Szabolcs-Szatmár-Bereg,,2021,2021
Tiszaszentimre,47.4833,20.7333,Hungary,HU,Jász-Nagykun-Szolnok,,2021,2021
Úrkút,47.0819,17.6446,Hungary,HU,Veszprém,,2017,2017
Harsány,47.9699,20.7405,Hungary,HU,Borsod-Abaúj-Zemplén,,2016,2016
Bátya,46.4833,18.9500,Hungary,HU,Bács-Kiskun,,2015,2015
Apostag,46.8808,18.9597,Hungary,HU,Bács-Kiskun,,2009,2009
Nyírkáta,47.8631,22.2458,Hungary,HU,Szabolcs-Szatmár-Bereg,,2009,2009
Szomód,47.6825,18.3418,Hungary,HU,Komárom-Esztergom,,2004,2004
Vácszentlászló,47.5731,19.5353,Hungary,HU,Pest,,2004,2004
Nagycenk,47.6000,16.7000,Hungary,HU,Győr-Moson-Sopron,,2003,2003
Dunaszeg,47.7684,17.5414,Hungary,HU,Győr-Moson-Sopron,,2000,2000
Tiszapüspöki,47.2167,20.3167,Hungary,HU,Jász-Nagykun-Szolnok,,1998,1998
Nagykozár,46.0645,18.3202,Hungary,HU,Baranya,,1995,1995
Baks,46.5500,20.1000,Hungary,HU,Csongrád,,1993,1993
Ősi,47.1420,18.1884,Hungary,HU,Veszprém,,1992,1992
Kecskéd,47.5231,18.3068,Hungary,HU,Komárom-Esztergom,,1990,1990
Hajdubagos,47.3927,21.6652,Hungary,HU,Hajdú-Bihar,,1989,1989
Zagyvaszántó,47.7730,19.6680,Hungary,HU,Heves,,1985,1985
Kompolt,47.7410,20.2530,Hungary,HU,Heves,,1981,1981
Egerszalók,47.8667,20.3333,Hungary,HU,Heves,,1981,1981
Székkutas,46.5000,20.5333,Hungary,HU,Csongrád,,1981,1981
Pilismarót,47.7840,18.8755,Hungary,HU,Komárom-Esztergom,,1975,1975
Rád,47.8000,19.2333,Hungary,HU,Pest,,1973,1973
Hercegszántó,45.9500,18.9333,Hungary,HU,Bács-Kiskun,,1970,1970
Fábiánsebestyén,46.6833,20.4667,Hungary,HU,Csongrád,,1970,1970
Gönc,48.4708,21.2742,Hungary,HU,Borsod-Abaúj-Zemplén,minor,1968,1968
Csengőd,46.7167,19.2667,Hungary,HU,Bács-Kiskun,,1968,1968
Vasad,47.3201,19.4087,Hungary,HU,Pest,,1967,1967
Szigetújfalu,47.2350,18.9231,Hungary,HU,Pest,,1965,1965
Nyírvasvári,47.8167,22.1833,Hungary,HU,Szabolcs-Szatmár-Bereg,,1964,1964
Bogács,47.9031,20.5319,Hungary,HU,Borsod-Abaúj-Zemplén,,1960,1960
Encsencs,47.7333,22.1167,Hungary,HU,Szabolcs-Szatmár-Bereg,,1958,1958
Domoszló,47.8310,20.1190,Hungary,HU,Heves,,1955,1955
Csengele,46.5333,19.8667,Hungary,HU,Csongrád,,1955,1955
Balatonszárszó,46.8295,17.8351,Hungary,HU,Somogy,,1947,1947
Szamosszeg,48.0500,22.3667,Hungary,HU,Szabolcs-Szatmár-Bereg,,1946,1946
Döbrököz,46.4167,18.2500,Hungary,HU,Tolna,,1946,1946
Anarcs,48.1833,22.1167,Hungary,HU,Szabolcs-Szatmár-Bereg,,1943,1943
Budajenő,47.5500,18.8000,Hungary,HU,Pest,,1942,1942
Iszkaszentgyörgy,47.2386,18.3014,Hungary,HU,Fejér,,1940,1940
Taktaszada,48.1102,21.1688,Hungary,HU,Borsod-Abaúj-Zemplén,,1939,1939
Gyulaháza,48.1396,22.1098,Hungary,HU,Szabolcs-Szatmár-Bereg,,1938,1938
Alattyán,47.4263,20.0409,Hungary,HU,Jász-Nagykun-Szolnok,,1937,1937
